contrato_id,dt_ref_portfolio,safra,nr_documento,status_contrato,dt_contrato,dt_desembolso,dt_vencimento,dt_wo,prazo,vlr_desembolsado,vlr_tarifa,juros_mes,juros_diario,perc_retencao,vlr_pgto_realizado,vlr_pgto_esperado,vlr_saldo_devedor,vlr_saldo_devedor_esperado,dsp,dspp,flag_transacao
54faf556f84deb50e68843b87f0cc286,2022-03-06,2021-06,e6d1f42ff274cdbae96a3b9320c10064,Active,2021-06-02,2021-06-07,2022-03-02,2023-03-02,15.39,10089.0,0.0,0.08388,0.00271,0.132,0.0,50.97,15847.27,0.0,157,223,0
41307397c9bcb7646d88cf12869d0bd0,2021-04-12,2021-02,434290a00c5ecdfe9fb0b62f4aecce3c,Active,2021-02-19,2021-02-23,2022-05-19,2023-05-19,25.65,11421.09,0.0,0.03588,0.00118,0.156,29.17,32.08,11182.27,10465.09,0,24,1
94ce366ca2e9db2f257a331d88932407,2021-04-12,2021-03,285644d950d49d65231b5207f8832244,Active,2021-03-13,2021-03-17,2022-12-13,2023-12-13,35.91,17100.0,0.0,0.04788,0.00157,0.048,246.14,40.19,16061.02,16695.33,0,0,0
8c854334caf1ac5003ae45929af60fb5,2021-09-21,2020-08,7ab82e3732a7abb013753711f5a4ac43,Settled,2020-08-04,2020-08-06,2022-05-04,2023-05-04,35.91,188100.0,0.0,0.03588,0.00118,0.24,0.0,397.92,0.0,67523.93,0,0,0
0cb6c303b98df81e58c25e9a8facccb0,2021-09-21,2021-04,0460acd781c100b86841459ef0ed0307,Suspended,2021-04-01,2021-04-06,2022-07-01,2023-07-01,25.65,38955.51,0.0,0.04788,0.00157,0.168,0.0,115.72,34906.61,21834.71,50,50,0
eb23a1102636b10398138c8381571d19,2021-09-21,2021-05,af41cb4b0153881ce43fe7516ad5ed8d,Suspended,2021-05-05,2021-05-07,2022-08-05,2023-08-05,25.65,7792.47,0.0,0.04788,0.00157,0.156,0.0,23.52,6033.55,4934.63,0,0,1
ae65bb6ae639d70da160d9f867aa4120,2022-01-05,2020-02,154e461883d0b58ef1b05638594d2216,Settled,2020-01-31,2020-02-05,2020-10-31,2021-10-31,13.68,10330.11,103.3,0.07188,0.00233,0.2238,0.0,50.01,0.96,0.0,0,0,0
89dc68d7b567bb2820ecb650a6b93ac6,2022-01-05,2021-05,a500993e676d9d3f66e20460c019b7a3,Active,2021-05-21,2021-05-31,2022-02-21,2023-02-21,15.39,2963.43,0.0,0.08388,0.00271,0.156,0.0,15.05,3411.66,0.0,90,176,0
6ef1e6ee25fe54af80565c9be5a9ef5f,2021-12-12,2020-11,d77670637fd0259e02ea47afba7c65cc,Settled,2020-11-06,2020-11-10,2022-05-06,2023-05-06,30.78,15390.0,0.0,0.09588,0.00308,0.24,0.0,52.61,0.0,1214.45,0,0,0
16e04865cbeeb4976ad0d69ab07389b5,2021-12-12,2020-09,8c0cb406dbbb4777d871823516c1abb3,Settled,2020-09-16,2020-09-18,2021-12-16,2022-12-16,25.65,34200.0,0.0,0.04788,0.00157,0.11076,0.0,99.88,0.0,0.0,0,0,0
b4fa6d2fa1cb390e5b2f74e370007d0d,2021-12-12,2021-03,2574a6a133329857154a9c73b24a63dc,Active,2021-03-05,2021-03-10,2022-06-05,2023-06-05,25.65,20520.0,0.0,0.04788,0.00157,0.144,0.0,60.86,14247.72,5594.91,2,17,1
509e1fcc3a919eed6582f17fcf081254,2021-12-12,2021-03,1bf4828b5952bbe5aa65a0625c08366e,Active,2021-02-28,2021-03-02,2022-08-28,2023-08-28,30.78,25892.82,0.0,0.07188,0.00233,0.264,0.0,78.12,35920.55,7605.78,4,219,0
28afda030e0b7a6a3beabc3e9ab9476a,2021-12-12,2021-05,8cdcdc4792340a0b930758442ef93d7c,Settled,2021-05-23,2021-05-27,2022-02-23,2023-02-23,15.39,5483.97,0.0,0.08388,0.00271,0.204,0.0,27.41,0.0,99.12,0,0,0
6cc1b2f0e88efdf859f9e5c1fae60875,2021-12-12,2020-12,62c367c48e7a6c691ed62a2c326f452a,Active,2020-12-17,2020-12-21,2022-03-17,2023-03-17,25.65,8774.01,0.0,0.05988,0.00195,0.24,0.0,27.46,9858.08,830.18,2,305,0
ac55568a475f3bd5a9a72fc6c71eb070,2021-11-11,2020-08,066db668d8831759febef478ec52cdf7,Active,2020-08-07,2020-08-11,2021-11-07,2022-11-07,25.65,19803.51,0.0,0.02388,0.00079,1.2,0.0,50.56,13932.69,0.0,94,94,0
e6d96944e028a433f666d568e8e0f5bd,2021-11-11,2021-03,601ec6c644f462422493090c4879f10a,Active,2021-03-02,2021-03-05,2022-09-02,2023-09-02,30.78,34825.86,0.0,0.03588,0.00118,0.156,112.47,83.62,23384.3,16586.21,0,0,1
efcdad17a1c56bd259f3253972580dbe,2021-11-11,2021-02,8b5173e3a63acacd9646af9bceb3d0df,Active,2021-02-22,2021-02-25,2022-06-22,2023-06-22,27.36,158510.16,0.0,0.08988,0.00289,0.24,0.0,562.99,199282.53,43951.5,7,255,0
8d54d1f09f21419c8ac08ed0d6d533ac,2021-11-11,2020-09,aaf45c4d57edca94191209558efb9d27,Settled,2020-09-02,2020-09-04,2021-12-02,2022-12-02,25.65,1003.77,0.0,0.07188,0.00233,0.09288,0.0,3.33,0.0,0.0,0,0,1
4c0d248fb16fb9abfcbec229122b1b5d,2021-11-11,2020-05,0af5cf1aa11b9e2359176318704b5efd,Settled,2020-05-07,2020-05-12,2021-08-07,2022-08-07,25.65,8892.0,0.0,0.09588,0.00308,0.18,0.0,33.26,0.0,0.0,0,0,1
944951737136efd804347bb20358b127,2021-11-11,2020-02,6a5534d3b6e3d4e6c31ddecab3ca65c6,Settled,2020-01-29,2020-02-03,2020-10-29,2021-10-29,13.68,18810.0,188.1,0.07188,0.00233,0.2454,0.0,91.07,0.72,0.0,0,0,0
e33a891b4fcd758007dfd13c361e6c7e,2021-11-11,2020-12,f61dbbede8664df5bdbabd2bfe9ae57e,Settled,2020-12-10,2020-12-15,2022-03-10,2023-03-10,25.65,11970.0,0.0,0.05988,0.00195,0.06,0.0,37.96,0.0,2091.24,0,0,0
1ba6edcebe1c6abc51ad71eff7f0bbad,2021-06-02,2020-11,d2564206c7a6478c33ce62aa9679c521,Active,2020-11-03,2020-11-05,2022-08-03,2023-08-03,35.91,68400.0,0.0,0.07188,0.00233,0.168,38.65,187.34,57104.18,52469.67,0,2,1
f494cc744a432d831f0247247696afc1,2021-07-26,2020-09,9d98a49880d4788c0fe523fdcf079ca4,Active,2020-09-28,2020-09-30,2021-12-28,2022-12-28,25.65,185581.17,0.0,0.03588,0.00118,0.156,402.19,506.94,115632.46,66341.35,0,0,1
e3359c1a5ab95a3ca104c3ddd9ba8888,2021-07-26,2020-12,fe0f3bbd0ec2a592faf287d08fa8d75a,Active,2020-12-23,2020-12-29,2022-03-23,2023-03-23,25.65,17100.0,0.0,0.04788,0.00157,0.24,319.75,50.35,13204.76,9265.87,0,0,1
9a8e702994dd4ad631ca14d84dca2408,2020-10-27,2020-09,6c9a0a26d3ce5d532c2d26aef04b1614,Active,2020-09-29,2020-09-30,2022-03-29,2023-03-29,30.78,256500.0,0.0,0.06588,0.00214,0.12,0.0,736.16,245072.04,248502.92,1,1,1
5247f5f1516d7d8adef011c0dc36afde,2021-01-08,2020-09,bf8e63290c0d3fa80ec11068bcf3576e,Active,2020-09-16,2020-09-18,2021-12-16,2022-12-16,25.65,17100.0,0.0,0.07188,0.00233,0.132,974.1,56.7,15412.42,14132.73,0,0,0
8fe486b58ce8430ddff542ae0d274a5a,2021-01-08,2020-11,9f3a2d9f477a06db3079f9d5348537d8,Active,2020-11-03,2020-11-05,2022-02-03,2023-02-03,25.65,9372.51,0.0,0.05988,0.00195,0.18,63.17,29.15,8217.01,8418.4,0,0,1
eba68ececb0ef2d5e990b456726d442a,2021-01-08,2020-12,5d1f8e353c3fa4fa0d40878c89a6d14b,Active,2020-12-29,2020-12-30,2022-03-29,2023-03-29,25.65,3420.0,0.0,0.07188,0.00233,0.036,0.0,11.34,3411.11,3372.57,1,1,0
367dd8af07f2f3e3bdbd1db05afe0d81,2021-01-08,2020-11,624471be3a2fd975ff403e5d50b7fa39,Active,2020-11-06,2020-11-10,2022-08-06,2023-08-06,35.91,52668.0,0.0,0.05988,0.00195,0.17652,231.02,133.11,47807.0,49673.38,0,0,1
23dbe8c434f672e02604817f669cd345,2021-01-08,2020-08,c22fb6a989b9d31e36797b0a864a374b,Active,2020-08-04,2020-08-06,2022-02-04,2023-02-04,30.78,60272.37,0.0,0.07788,0.00252,0.156,78.88,185.35,52824.55,49417.42,0,8,1
7f57c85a0096b5abd82199baed1ae039,2021-01-08,2020-08,77e27e04069323e732beda65eb94812a,Active,2020-07-31,2020-08-04,2021-10-31,2022-10-31,25.65,2907.0,0.0,0.07188,0.00233,0.144,0.0,9.65,3118.01,2166.37,16,80,0
692f2f80569e49c7d97879a627f5591d,2020-12-29,2020-12,4b09e1e73f445f83fafd5087e06b3000,Active,2020-12-23,2020-12-28,2022-03-23,2023-03-23,25.65,56426.58,0.0,0.07188,0.00233,0.276,271.48,188.14,56264.63,56269.2,0,0,1
9a581f836f5a89285dca988de1484222,2020-08-06,2020-07,568c22b868136ad2ea2f465670c9f511,Active,2020-07-29,2020-07-31,2021-10-29,2022-10-29,25.65,18810.0,0.0,0.04788,0.00157,0.12,0.0,54.85,18796.59,18597.06,1,1,1
794fe7840896aa2b7470cd8a61826b31,2020-12-18,2020-06,657651ac9a3739bc82db0d95d5178d51,Active,2020-06-13,2020-06-17,2021-12-13,2022-12-13,30.78,152894.52,0.0,0.05988,0.00195,0.168,18.96,423.47,135102.04,115143.86,0,56,1
8fd651806ded11cb39de5bc5ebb563c5,2020-12-18,2020-03,a147a432f8b2ca8a9e8a19a64cf7c94b,Settled,2020-02-26,2020-03-02,2020-11-26,2021-11-26,13.68,8550.0,85.5,0.05988,0.00195,0.06,0.0,39.8,0.0,0.0,0,0,0
b641d059d51d00d8387ed10638692850,2020-11-16,2020-07,3f95f2bd2ba31fde4291b0bbade0ec23,Active,2020-07-14,2020-07-16,2021-10-14,2022-10-14,25.65,119063.88,0.0,0.07188,0.00233,0.144,511.03,394.26,105729.49,96215.5,0,3,1
9c60e75850c1eb4fb4d6f422d07afd38,2021-06-01,2020-09,f353fa2577a9966e3862636e19e2f2e6,Active,2020-09-29,2020-09-30,2021-12-29,2022-12-29,25.65,17100.0,0.0,0.08388,0.00271,0.132,0.0,60.14,14921.41,9680.63,6,112,0
7f7abaf6ddddde89c7d2b7af45b6f834,2021-06-01,2020-12,399929586aa32a8df60259fc3aa0406f,Active,2020-12-03,2020-12-07,2022-06-03,2023-06-03,30.78,11385.18,0.0,0.10188,0.00326,0.204,0.0,40.99,17254.91,8898.25,109,176,0
e0f2f38f9ce566ea2b7964911e404656,2021-06-01,2020-11,e0c9cbd678b4c9fbc47d1c4e8e524b3b,Active,2020-11-16,2020-11-18,2022-02-16,2023-02-16,25.65,25265.25,0.0,0.04788,0.00157,0.11868,174.63,73.67,15820.73,15838.12,0,0,1
1121de6996f4f5b989a59305b833468d,2021-06-01,2021-02,2292685d8ed4299f0f4e2ce643e7a24f,Active,2021-02-19,2021-02-23,2022-06-19,2023-06-19,27.36,10047.96,0.0,0.07188,0.00233,0.132,0.0,32.55,10883.0,8441.93,1,98,0
1ed2b2f55ccd1002349451aacb545aa4,2021-06-01,2020-06,7f58bbcd5c1936f2c1569040b1579c2b,Settled,2020-06-09,2020-06-15,2021-09-09,2022-09-09,25.65,10260.0,0.0,0.04788,0.00157,0.0666,0.0,30.11,0.0,2732.41,0,0,1
6acdc8fe7a743bfed18dc546d835a91c,2021-06-01,2020-03,6cc4d76db9c866fcd1aac1ef6c3f7ec5,Settled,2020-03-10,2020-03-12,2021-06-10,2022-06-10,25.65,58995.0,0.0,0.07188,0.00233,0.06,0.0,196.09,0.0,1064.54,0,0,1
98a1b0c6fbcbe784a854edd6cb8de122,2021-06-01,2020-02,967aa0f98157198795d780d21c0e7290,Settled,2020-01-30,2020-02-03,2020-10-30,2021-10-30,13.68,14411.88,144.12,0.10788,0.00345,0.08376,0.0,77.87,0.05,0.0,0,0,0
d6ac300d374baf3eaaa0e80f4bff0f32,2021-06-01,2020-07,138099fcfd36e699edf82cc1e636be8f,Active,2020-07-10,2020-07-14,2021-10-10,2022-10-10,25.65,53010.0,0.0,0.03588,0.00118,0.09708,757.84,145.06,11663.26,17397.51,0,0,1
3066ed13aa78f62494fba454868ed2d1,2021-06-01,2020-03,bbed0166483f8360385b16f582d14b84,Settled,2020-03-17,2020-03-18,2021-06-17,2022-06-17,25.65,35096.04,0.0,0.07188,0.00233,0.17244,0.0,116.5,0.0,1404.17,0,0,1
9df71c0890e1e9867c3b02566bb9c969,2021-06-01,2021-05,874bc8833b4061cb84896d0c037770d8,Active,2021-05-21,2021-05-27,2022-02-21,2023-02-21,15.39,1797.21,0.0,0.08388,0.00271,0.156,3.52,9.03,1794.27,1770.85,0,4,0
c9cd721932f7996464c5541340cf71c6,2020-10-23,2020-07,700ce5d59fea1eedaed6a027b1a719df,Active,2020-07-29,2020-07-31,2021-10-29,2022-10-29,25.65,42750.0,0.0,0.04788,0.00157,0.06,268.37,124.65,33098.78,36563.69,0,0,1
ad0bc2503a8f6072194c6112508a98ae,2021-02-22,2020-09,d28a9dafdc5a78bb8a0acf2734daf585,Active,2020-09-16,2020-09-18,2022-06-16,2023-06-16,35.91,25308.0,0.0,0.03588,0.00118,0.07284,25.07,53.54,20170.75,20410.41,0,3,0
a2db372054dee9508151a5933decddc2,2021-02-22,2021-02,aefe6728f7ca94ca159659c9ca2300ef,Active,2021-02-17,2021-02-19,2022-06-17,2023-06-17,27.36,17530.92,0.0,0.04788,0.00157,0.06,144.82,49.57,17523.87,17493.49,0,0,1
e02e433011a1131b6c278985a559f52e,2021-02-22,2020-10,81a89174581cafbfde06f4f66c530937,Active,2020-10-20,2020-10-22,2022-01-20,2023-01-20,25.65,14535.0,0.0,0.04788,0.00157,0.08124,64.42,42.38,8511.8,11385.74,0,0,1
cd34e39e55a5fa68221ab6be69aacbaf,2021-02-22,2020-12,7a6fee3ab4c24cc7c84dfe2d51fd08b5,Settled,2020-12-18,2020-12-22,2022-03-18,2023-03-18,25.65,4714.47,0.0,0.05988,0.00195,0.264,0.0,14.75,0.0,4244.14,0,0,0
ff213584f0bf2baa75312ed41c6d9720,2020-05-01,2020-02,42ee4bf4fdac073924bd28ba71bc42c8,Active,2020-02-07,2020-02-12,2020-11-07,2021-11-07,13.68,1735.65,17.36,0.05988,0.00195,0.25272,0.0,8.12,321.26,1308.31,1,1,1
d4b0492eee48d6ab6d7b740358fa61e5,2020-12-15,2020-10,a70b1049614a0b107a87d8eea0e2d275,Active,2020-10-20,2020-10-22,2022-01-20,2023-01-20,25.65,30901.41,0.0,0.07188,0.00233,0.15876,43.45,102.32,25861.54,28446.13,0,1,1
5b11306790d97b463ce9e95dbf50b032,2021-08-05,2021-03,e21052828951afb781db236648e7dd88,Active,2021-03-09,2021-03-11,2022-09-09,2023-09-09,30.78,72344.97,0.0,0.06588,0.00214,0.228,247.18,211.91,63117.59,50477.11,0,17,1
4a6c2dcfb978da32b778cd425df60301,2021-08-05,2020-09,9c56792ba7088a2b925d0e90526974af,Suspended,2020-09-21,2020-09-23,2021-12-21,2022-12-21,25.65,9234.0,0.0,0.04788,0.00157,0.168,0.0,26.97,6730.87,2933.8,70,70,0
3b64874d978a452a566953d5ca09e38d,2021-08-05,2021-03,2cd0311db6fa3b6f2c445bee8e168636,Active,2021-02-25,2021-03-01,2022-05-25,2023-05-25,25.65,11824.65,0.0,0.07188,0.00233,0.08412,34.8,39.89,7285.47,7322.2,0,0,1
e00475b105f196b1dfe3ae632429bbc0,2020-04-28,2020-02,fe59e26875cdb3a6fb80c32ca9b0449e,Active,2020-02-17,2020-02-20,2020-11-17,2021-11-17,15.39,3420.0,34.2,0.04788,0.00157,0.0288,0.0,15.28,2519.07,2686.19,1,15,1
1fea13709c47c4ed2ce618f1f30aebbc,2021-08-04,2021-01,cff4186240add237090dff31e2b68ad0,Suspended,2021-01-15,2021-01-19,2022-04-15,2023-04-15,25.65,85500.0,0.0,0.07188,0.00233,0.14928,0.0,288.03,53159.95,47405.38,0,0,1
496f87f5bafcfacb80ab070d7a525f4f,2021-08-04,2021-02,fd0a709e06df6cc8d54fa2ba276dbf3d,Active,2021-02-12,2021-02-18,2022-08-12,2023-08-12,30.78,213471.27,0.0,0.04188,0.00137,0.1326,330.58,537.46,152122.51,145701.21,0,0,1
bc3bcaa75ea96e9f82bb99932c26e6ae,2021-10-03,2021-04,3efab1e2f2af04e34644bb51880c0546,Active,2021-04-02,2021-04-06,2022-07-02,2023-07-02,25.65,49590.0,0.0,0.07188,0.00233,0.114,0.0,166.83,35577.01,23812.42,20,24,0
62660d0297d4cbd8b0ea2eb1084239b1,2021-10-03,2020-04,a7936f5da6806c83059919c88b752fbd,Settled,2020-04-08,2020-04-14,2021-07-08,2022-07-08,25.65,25992.0,0.0,0.05988,0.00195,0.06012,0.0,81.46,0.0,0.0,0,0,0
4a6a7058793c2f2a61b183ee60a7339d,2021-10-03,2021-03,12936a7d1e6d5ca641fa8c66eb910b8f,Active,2021-03-16,2021-03-19,2021-09-16,2022-09-16,10.26,15283.98,0.0,0.07188,0.00233,1.2,0.0,100.6,22156.25,0.0,153,198,0
3034727ba7c1663d81394c4f82c55b16,2021-10-03,2021-03,e4fba5bb6abfd43d0fa8de4181fc0b43,Active,2021-03-03,2021-03-05,2021-09-03,2022-09-03,10.26,38989.71,0.0,0.07188,0.00233,0.24,0.0,255.46,12144.4,0.0,2,5,0
588f19cd86bd8437c6c90ebf3e13bee8,2021-10-25,2021-05,fa135f387a87e76275da72ffcd89ec8d,Active,2021-05-07,2021-05-11,2022-02-07,2023-02-07,15.39,3435.39,0.0,0.08388,0.00271,0.3,78.35,17.17,1271.9,657.87,0,0,0
0a74d133a90667c6cc626f05b2cf15a7,2021-10-25,2021-04,9e7ed412c90c0ca9cfd2844948d51bb5,Active,2021-04-17,2021-04-20,2022-07-17,2023-07-17,25.65,17100.0,0.0,0.07188,0.00233,0.13932,0.0,57.45,11375.86,7325.81,4,5,0
f85897c131e4eff168793007cde9e96f,2021-10-25,2020-11,a158608a69b9a235d24b352b1f183f58,Settled,2020-11-18,2020-11-20,2022-05-18,2023-05-18,30.78,8550.0,0.0,0.07188,0.00233,0.072,0.0,25.46,0.0,2556.54,0,0,1
df885475e6c22a18b912fe71bab5594f,2021-10-29,2020-11,2a7076c3d6bc7dd8881240c55226b296,Active,2020-11-11,2020-11-13,2022-02-11,2023-02-11,25.65,21315.15,0.0,0.04788,0.00157,0.12516,56.82,62.15,5303.1,3837.97,0,0,1
d1bab5f27683d21e34af2c31c06714d1,2021-10-29,2021-05,f7d85176e0a17c579491a6a44568aa5d,Active,2021-05-12,2021-05-14,2022-02-12,2023-02-12,15.39,10913.22,0.0,0.08388,0.00271,0.216,0.0,54.89,15659.51,2033.92,29,168,1
854898a850021e27c2a6d92148fa2878,2021-10-29,2021-04,a6be25af38f6853b138fe90dc141721b,Active,2021-04-01,2021-04-06,2022-07-01,2023-07-01,25.65,112034.07,0.0,0.04788,0.00157,0.18,0.0,332.82,55791.04,50264.97,0,0,1
e29ce56af162c57eb5daf8c28e08d3c1,2021-10-29,2021-02,9544bab062bfa48cabf83d58afde4e58,Active,2021-01-28,2021-02-01,2022-04-28,2023-04-28,25.65,17476.2,0.0,0.04788,0.00157,0.168,40.73,51.92,12742.92,5825.22,0,0,1
73f5a1b5be874931fa15290c16a55d28,2021-10-29,2020-04,e91e5bffc250c90e0fe439d69dc28004,Settled,2020-04-02,2020-04-06,2021-10-02,2022-10-02,30.78,8550.0,0.0,0.09588,0.00308,0.10464,0.0,29.29,-0.02,0.0,0,0,0
e5f1e89ea43617d3bba6cbc16995e8f3,2021-05-28,2020-01,c5e6796a31a925e2249272ff465c98d4,Settled,2020-01-20,2020-01-21,2020-10-20,2021-10-20,13.68,84268.8,842.69,0.03,0.00099,0.042,0.0,349.54,0.09,0.0,0,0,1
6fa0a0090890d1d4fd08729375439cea,2021-05-28,2020-04,2cc3c2d04e58644f29c1f314db6340f4,Active,2020-04-13,2020-04-16,2021-07-13,2022-07-13,25.65,22476.24,0.0,0.07188,0.00233,0.08628,0.0,74.63,16354.7,3128.91,67,70,0
7cbec288a99a29507988e66f6ad9a703,2021-05-28,2020-09,01e52d5fae2670ed03b6dcc2258874d7,Active,2020-09-03,2020-09-09,2021-12-03,2022-12-03,25.65,21050.1,0.0,0.04788,0.00157,0.40548,0.0,61.88,22786.4,10145.54,64,206,0
4fdb2f5f5cc65cdc9533a6a21798c8bb,2021-06-03,2021-03,527adbaa5cb59a2a55608a4e7e3ffe49,Active,2021-03-19,2021-03-24,2021-09-19,2022-09-19,10.26,10260.0,0.0,0.07188,0.00233,0.192,0.0,68.4,8720.35,6342.87,1,6,0
5e9ce1a1506f9af61160dc5990f2c14c,2021-06-03,2020-11,dc949b4620a1998150a89598064de3c4,Active,2020-11-03,2020-11-05,2022-02-03,2023-02-03,25.65,40232.88,0.0,0.04788,0.00157,0.14472,0.0,117.31,27941.09,23912.86,1,1,1
e8240c0170ef538df0b920f81c9c901e,2021-06-03,2021-01,455176135a8f103161360baf87eed779,Active,2021-01-13,2021-01-15,2022-10-13,2023-10-13,35.91,51300.0,0.0,0.05988,0.00195,0.048,0.0,131.33,43298.16,43014.7,1,1,0
9463fb80186abbaa1febc402baf91773,2021-06-03,2020-09,2347f35a5ca0025ee82596edcdbfa061,Settled,2020-09-10,2020-09-14,2021-12-10,2022-12-10,25.65,14519.61,0.0,0.05988,0.00195,0.6,0.0,45.37,0.0,7156.65,0,0,1
a63be3d0db62d12d026fd9f4e0bbda4a,2021-06-03,2021-04,644d608d9121f8c18d5c0bc0a4ddddf8,Active,2021-04-22,2021-04-26,2023-01-22,2024-01-22,35.91,30780.0,0.0,0.05988,0.00195,0.096,0.0,78.8,29948.29,28924.7,1,1,1
9cc10538fb9de487969e366833b6612a,2021-06-03,2020-09,11a233e297310cdb7d5ac0ab9cc5eebe,Active,2020-09-29,2020-09-30,2021-12-29,2022-12-29,25.65,40903.2,0.0,0.05988,0.00195,0.13008,0.0,127.23,21700.16,21771.06,1,1,1
54d8264fb8698003afb918bc196eaf55,2020-07-01,2020-06,1bfa6872b5d9c5098db3044da250756a,Active,2020-06-29,2020-06-30,2021-12-29,2022-12-29,30.78,22813.11,0.0,0.04788,0.00157,0.108,73.65,58.37,22769.23,22755.87,0,0,1
473d32c24ccaac00ebf4dcfe7eca3e58,2020-10-27,2020-06,ac73c8b73ad5f0ec33506c35e343ebcd,Active,2020-06-17,2020-06-22,2021-09-17,2022-09-17,25.65,19779.57,0.0,0.07188,0.00233,0.072,0.0,65.77,15885.78,15806.26,1,11,1
aeb3150bf06e1bf6a15aeb8b38c6a7c4,2020-12-29,2020-12,b5d826b2e2f8005b2d77d5362eb3bd95,Active,2020-12-23,2020-12-28,2022-03-23,2023-03-23,25.65,46344.42,0.0,0.05988,0.00195,0.252,48.19,145.24,46371.52,46204.39,0,1,1
9b8ce977cedfc297e60baca176ad9f9f,2020-12-19,2020-08,c7dff53daf762622902e2785da5af637,Active,2020-08-22,2020-08-25,2021-11-22,2022-11-22,25.65,2951.46,0.0,0.02388,0.00079,0.144,0.0,7.52,2648.38,2272.89,8,10,0
9565cc3520f5af691f9ca57d06ad41f1,2020-12-19,2020-05,10230b052dd23bba0147b843b3d3b663,Active,2020-05-13,2020-05-19,2021-08-13,2022-08-13,25.65,49391.64,0.0,0.03588,0.00118,0.036,0.0,135.63,14697.79,28550.78,8,12,0
a1300907af1a5e120c8a16ac69708e1e,2020-11-18,2020-09,aaa4bb712244e0ec5e9bbb36ee80276a,Active,2020-08-31,2020-09-02,2021-11-30,2022-11-30,25.65,17100.0,0.0,0.07188,0.00233,0.084,0.0,56.7,15074.08,15122.21,15,15,0
bc267fc67704f659084777021d6d22f4,2021-05-30,2021-01,17a4c7e38d31e808e2e351845c20f9c3,Active,2021-01-07,2021-01-11,2022-07-07,2023-07-07,30.78,18957.06,0.0,0.05388,0.00176,0.132,0.0,51.39,18099.34,15169.82,13,31,0
89f09b4dd8b4fc5e2ec078cae287ecb8,2021-05-30,2021-05,8a8ca9438dc216e71d0fe8b5990e78dd,Active,2021-05-14,2021-05-17,2022-02-14,2023-02-14,15.39,2110.14,0.0,0.08388,0.00271,0.156,0.0,10.52,2180.13,1995.92,2,13,1
6c25a70eef9efe3475fc2088657fd2d5,2021-05-30,2020-06,2c221a81c9f579a28116ea3f1ef5512e,Active,2020-06-17,2020-06-22,2021-09-17,2022-09-17,25.65,6246.63,0.0,0.07188,0.00233,0.06,0.0,20.77,4721.89,1980.56,187,194,0
5cb82f9ccc16071fb51aa675aaf04bad,2021-05-30,2020-12,e48d631ce92c2603e322cff66664e500,Active,2020-12-18,2020-12-22,2022-03-18,2023-03-18,25.65,6840.0,0.0,0.05988,0.00195,0.264,0.0,21.4,5364.92,4846.67,9,47,1
413380eda882b162ce4352cf4b96e5ae,2021-03-04,2020-04,cc08b4c461bd344d5f6b1eb6143b6eb2,Settled,2020-04-15,2020-04-20,2021-07-15,2022-07-15,25.65,2216.16,0.0,0.07188,0.00233,0.16272,0.0,7.38,-0.02,858.55,0,0,0
238eb0f9f8d01f2d1dc734ba38bd5ad2,2020-08-11,2020-03,3224bc8e69c75bc78548085a5c53caf8,Active,2020-03-05,2020-03-06,2021-03-05,2022-03-05,20.52,4054.41,0.0,0.08388,0.00271,0.07464,4.5,16.51,3932.37,2674.43,0,57,0
bd5b2c81d134e1293c19124d9a3c4ac7,2020-12-08,2020-01,4a92d6d8989bb372772132881900bac8,Settled,2020-01-16,2020-01-17,2020-10-16,2021-10-16,15.39,6018.45,60.19,0.10788,0.00345,0.0966,0.0,32.28,0.84,0.0,0,0,0
7f3f266d2b130cb3ce1c5d693dbbd97e,2020-09-01,2020-08,b16dca61c56330dc13ac9aac906f18c3,Active,2020-08-20,2020-08-24,2021-11-20,2022-11-20,25.65,21204.0,0.0,0.02388,0.00079,0.144,0.0,54.13,20982.09,20841.23,1,1,0
b5fa94103432a979d59a63087c905864,2020-09-16,2020-06,91218c0f2b88dd1551daddf611367739,Active,2020-06-16,2020-06-19,2021-09-16,2022-09-16,25.65,7624.89,0.0,0.08388,0.00271,0.096,0.0,26.85,6252.2,6662.26,2,8,1
cc5fc9c7420ab6ebe26cdb1eb637588f,2021-09-25,2020-02,3a8ce7683fb3d90688ca941f9c357fe1,Settled,2020-01-30,2020-02-03,2020-10-30,2021-10-30,13.68,10253.16,102.53,0.09588,0.00308,0.10656,0.0,53.41,-0.12,0.0,0,0,0
2800f4e7da7e2ad58de7dde9546c3cca,2021-09-25,2020-08,fe484d4420bbb21bf48b88d9900baf50,Settled,2020-07-31,2020-08-04,2021-10-31,2022-10-31,25.65,3108.78,0.0,0.05988,0.00195,0.18,0.0,9.7,0.0,139.35,0,0,0
6c1b58917517ccfa2ef24e72255f6eb1,2021-09-25,2020-01,815af492fd98d0caab863b022bef9df8,Settled,2020-01-07,2020-01-08,2020-10-07,2021-10-07,13.68,1710.0,17.1,0.08388,0.00271,0.24,0.0,8.51,0.0,0.0,0,0,0
2adca98dc3916ba0319d9f8ab7177093,2021-09-25,2020-12,4649218e0cdc4fffdd9beca5b50ebc8b,Active,2020-12-11,2020-12-15,2022-03-11,2023-03-11,25.65,14906.07,0.0,0.05988,0.00195,0.18,0.0,47.2,17777.01,4837.99,11,282,0
